plot,long,lat,aspect,slope
4753,-81.850405,41.444315,118.5069962,2.77345157
4754,-81.428379,41.400819,64.15415955,0.93284869
4756,-81.628685,41.315362,257.9665222,1.67329097
4757,-81.566888,41.398706,175.3756561,2.85863113
4758,-81.422346,41.439078,13.33625793,8.42242718
4759,-81.813428,41.308874,3.68212128,1.59379971
4760,-81.703568,41.266844,282.2546692,0.33692124
4761,-81.675699,41.483395,71.54173279,0.12166122
4762,-81.940523,41.416326,250.0194397,2.15976214
4763,-81.450341,41.552378,272.4921875,0.25897413
4764,-81.849638,41.370242,80.63240051,0.64043456
4765,-81.824452,41.419162,243.7225494,1.44739985
4766,-81.465279,41.422823,359.7006531,5.10328722
4767,-81.508601,41.532976,85.92237091,2.21260309
4768,-81.693473,41.226045,172.1356964,5.21982622
4769,-81.814962,41.453016,84.80844116,2.01040936
4770,-81.529345,41.383271,204.1289063,1.00291371
4772,-81.556038,41.35101,35.68958664,4.23864985
4773,-81.611597,41.420082,125.1847229,1.86351144
4774,-81.417696,41.452809,104.411583,26.71129417
4775,-81.746807,41.310646,208.2148132,5.23014736
4776,-81.681053,41.351883,57.47358322,5.70484066
4777,-81.634073,41.433322,264.0336914,5.82441664
4778,-81.970588,41.399999,100.1744003,0.77827007
4779,-81.440366,41.509988,64.84405518,0.86932439
4781,-81.875201,41.386479,61.5381012,26.41488838
4782,-81.401679,41.429859,116.9483948,18.81228638
4783,-81.522104,41.367263,202.3441925,4.69764519
4784,-81.611336,41.287298,85.37065887,44.5477829
4785,-81.78567,41.389072,177.3698578,2.5252564
4786,-81.505765,41.379036,194.8308716,2.64684248
4787,-81.737324,41.325784,260.3151245,1.63494587
4788,-81.585429,41.344294,20.87934113,1.73036993
4789,-81.665531,41.449071,356.8965759,3.11972737
4790,-81.52208,41.558282,311.7721558,0.73368311
4791,-81.77912,41.290614,57.12376785,3.5689652
4792,-81.871023,41.430603,61.73805237,2.07196617
4793,-81.684194,41.386372,94.41683197,4.65884018
4794,-81.928668,41.489793,21.85827637,1.32249975
4795,-81.39329,41.535006,203.8854065,3.61169887
4796,-81.679386,41.209308,255.7380524,4.35166025
4797,-81.82862,41.475523,340.6706238,3.30252218
4798,-81.406041,41.415129,275.3740234,0.77399439
4799,-81.547872,41.360808,320.4035034,4.53716898
4800,-81.612199,41.276867,59.50767517,3.23091435
4801,-81.556601,41.576314,260.0223389,2.08143854
4802,-81.477363,41.384294,358.3696289,12.98451519
4803,-81.79312,41.330187,208.7120667,2.04427505
4804,-81.709579,41.28903,128.249054,0.56337321
4805,-81.687227,41.455733,237.2075653,6.45304012
4806,-81.445108,41.572994,88.60434723,0.1460128
4807,-81.80273,41.337175,114.8170471,4.75008202
4808,-81.839038,41.423281,259.0281677,4.09001207
4809,-81.600569,41.438174,289.7553711,1.75731826
4810,-81.891467,41.425848,148.3067322,1.58177376
4811,-81.431435,41.539933,69.49662781,1.19604254
4812,-81.811333,41.362736,311.8898621,1.5122149
4813,-81.825536,41.38391,233.4493103,1.13483751
4814,-81.439345,41.405785,54.46146393,2.59246802
4815,-81.513814,41.55311,265.2359924,2.79164124
4816,-81.696607,41.235639,121.0142975,5.01805353
4817,-81.817353,41.450952,304.0186768,1.45894861
4818,-81.53595,41.378554,83.39569855,0.76862615
4820,-81.620347,41.365984,101.089447,5.10622454
4821,-81.562293,41.388893,146.865448,7.13313437
4822,-81.424595,41.44931,81.68371582,1.34642434
4823,-81.8188,41.288698,353.1885376,2.63945007
4824,-81.691917,41.272212,228.4808502,26.14641762
4825,-81.682951,41.488973,317.1862793,10.61452579
4826,-81.947796,41.424345,32.73484802,1.46816349
4827,-81.444012,41.521211,73.69231415,1.28763831
4828,-81.730568,41.200124,2.29284453,2.86469483
4829,-81.850064,41.402938,126.0217056,0.12824216
4830,-81.453277,41.426241,280.9119263,0.77847737
4831,-81.385525,41.418353,252.7302856,2.31909013
4832,-81.574005,41.280116,122.8938904,5.31120682
4833,-81.754712,41.419889,152.8257599,0.5843063
4834,-81.477263,41.406434,208.1703949,11.78351498
4835,-81.786615,41.371455,172.4749451,0.32627693
4836,-81.574945,41.361674,199.7984619,4.33785391
4837,-81.606986,41.434523,358.2237854,0.61832249
4838,-81.389791,41.436793,258.350769,1.27182019
4839,-81.715252,41.290397,92.80483246,8.68521309
4840,-81.695373,41.374008,158.4153748,24.18856049
4841,-81.643222,41.415326,199.8043213,0.72474629
4842,-81.977908,41.417198,255.3525238,0.74695498
4843,-81.413085,41.524758,80.40083313,23.81395912
4844,-81.679628,41.19267,310.861084,3.36741304
4845,-81.858678,41.37656,222.9667664,2.82944059
4846,-81.394056,41.428092,133.9212494,0.5843063
4847,-81.520452,41.371797,188.4036255,1.28674316
4848,-81.62509,41.285661,319.0559998,1.4199264
4849,-81.753733,41.400774,295.0533447,5.93820715
4850,-81.474953,41.400699,105.0768738,3.47481132
4851,-81.787913,41.317085,173.0655518,3.8361938
4853,-81.648928,41.449002,278.5869751,3.61978745
4854,-81.525027,41.565438,320.6764832,5.69800711
4855,-81.790512,41.277212,64.70249939,1.94759452
4856,-81.846628,41.420631,304.9687805,2.64404535
4857,-81.70969,41.386338,110.3105698,1.3422724
4858,-81.46502,41.416504,103.7016907,8.018466
4859,-81.405877,41.540958,263.5250244,13.51969242
4861,-81.830287,41.485633,172.250351,0.72474629
4862,-81.408831,41.431661,7.79100037,12.91942596
4863,-81.514717,41.353278,176.1873016,0.80352199
4864,-81.572081,41.342836,266.7444458,11.17220402
4865,-81.563213,41.57775,59.54000092,3.58440089
4866,-81.531591,41.418598,263.4684448,2.58386278
4867,-81.817069,41.274657,121.8829346,3.56538558
4868,-81.686798,41.253417,45.8237381,4.20650005
4869,-81.683214,41.440599,279.3751831,12.6531601
4871,-81.829155,41.341693,197.0941162,4.75693369
4872,-81.823196,41.405502,105.1238861,0.61689395
4873,-81.621517,41.44981,104.6921768,6.18107319
4874,-81.890519,41.397125,69.01676178,1.25605786
4875,-81.45662,41.528223,162.1478577,1.91069007
4876,-81.816673,41.367351,264.4938965,3.06238484
4877,-81.811713,41.379656,226.0118713,2.4649899
4878,-81.452047,41.413412,109.1930695,1.06975949
4879,-81.417667,41.541871,86.96697235,6.08512068
4881,-81.83699,41.454817,41.3540535,3.81650829
4882,-81.412869,41.419465,92.57582855,3.42363429
4883,-81.507797,41.364429,359.489502,0.47139731
4884,-81.581901,41.323654,32.76461411,0.65311533
4885,-81.701886,41.506197,339.9772339,3.65716767
4886,-81.546453,41.416111,171.9490051,12.5079565
4887,-81.803563,41.276288,144.2994385,3.1415472
4888,-81.712655,41.280202,209.1190491,1.10148335
4889,-81.695289,41.441102,108.4368362,0.32695162
4890,-81.931136,41.415357,297.2558289,0.29499575
4891,-81.433448,41.546572,54.38228607,2.36082506
4892,-81.848485,41.359822,17.47802734,1.03284132
4893,-81.825589,41.428343,86.63052368,0.41730338
4894,-81.44715,41.417909,96.78058624,15.3218708
4895,-81.529544,41.546458,346.7463989,4.18382502
4896,-81.682963,41.241268,144.2368774,7.52955866
4897,-81.809289,41.461327,352.8049927,1.50363052
4898,-81.543001,41.403609,279.8613892,2.80536819
4900,-81.565814,41.346155,185.7795563,1.8548938
4901,-81.578459,41.434367,180.724823,1.51833737
4902,-81.418916,41.461261,19.51759338,2.92835689
4903,-81.720414,41.310007,227.0951538,3.68491745
4904,-81.680066,41.268472,310.733429,2.72013021
4905,-81.707989,41.497471,160.5760193,4.60941982
4906,-81.940224,41.404647,140.8372498,1.34121919
4907,-81.461243,41.515715,255.4502564,1.11454523
4908,-81.740693,41.209819,104.9746857,2.54878235
4909,-81.84625,41.39803,121.04599,0.09068097
4910,-81.414308,41.408167,132.4055786,10.18970013
4911,-81.54975,41.344188,132.9525147,2.6967442
4912,-81.571598,41.281215,331.7695313,3.46294808
4913,-81.749451,41.407053,310.925354,3.62839651
4914,-81.475251,41.415542,70.48504639,4.5138073
4915,-81.725799,41.318857,254.016983,6.74614811
4916,-81.568781,41.360244,300.4658814,5.80960369
4917,-81.671535,41.454261,168.1174164,2.34842992
4918,-81.530673,41.572539,164.8466492,0.6532073
4919,-81.772073,41.306726,44.08419037,0.96630335
4920,-81.705677,41.367316,30.26271439,2.55105162
4921,-81.660454,41.42448,249.5190125,1.23187244
4922,-81.964703,41.432232,259.180481,1.41486466
4923,-81.426104,41.528262,58.14870071,3.121696
4924,-81.714331,41.198806,53.30406952,5.5911746
4925,-81.843084,41.382593,21.8404541,1.84757459
4926,-81.389185,41.414706,265.9903565,2.20971489
4927,-81.532961,41.368517,213.4117889,9.58929157
4928,-81.573469,41.306063,256.9478149,18.79207039
4929,-81.760569,41.442853,244.8002014,0.85824013
4930,-81.481158,41.392556,193.130127,13.71841908
4931,-81.767246,41.324767,67.60299683,7.60171461
4932,-81.691831,41.28662,224.1807404,5.01496983
4933,-81.66777,41.474306,90,0.85154408
4935,-81.821156,41.316352,321.562561,2.1372087
4936,-81.839655,41.408679,126.8838959,0.41331959
4937,-81.58841,41.435564,335.223999,0.69930184
4938,-81.881468,41.390831,4.73806,0.87642151
4939,-81.441178,41.534716,38.46092224,4.69182587
4940,-81.832034,41.373986,148.3965454,4.22122717
4941,-81.801523,41.376834,257.3670044,4.05476618
4942,-81.445602,41.425999,329.1707764,2.63167191
4943,-81.393775,41.547563,154.9845276,3.9791925
4945,-81.842757,41.448242,172.1186829,26.09468079
4946,-81.438789,41.400461,333.5549011,14.08750057
4947,-81.491176,41.370278,142.043747,5.5124445
4948,-81.589771,41.332117,88.37976074,3.7719183
4949,-81.552491,41.39132,80.65794373,1.83353174
4950,-81.407528,41.461587,49.03465652,4.07712889
4951,-81.81034,41.284103,284.5344544,2.35394907
4952,-81.702166,41.279016,105.946167,8.20678425
4953,-81.682508,41.472244,27.55385208,0.25624844
4954,-81.933802,41.423335,357.4701538,0.61845207
4955,-81.441831,41.543583,89.1060257,31.06186676
4956,-81.841674,41.363357,90.28078461,2.41087365
4957,-81.814912,41.430897,118.4964829,1.7398541
4958,-81.462269,41.427831,80.74828339,1.58408403
4959,-81.504284,41.550309,48.16341782,6.2634306
4960,-81.682398,41.232262,235.9016266,5.55251789
4961,-81.833516,41.461689,306.4940186,1.07874417
4962,-81.541066,41.395684,303.1107178,0.47224531
4963,-81.527484,41.340898,287.7911072,0.47356069
4964,-81.553369,41.356359,186.1233826,6.27338743
4965,-81.597501,41.409047,187.2471619,2.61627531
4966,-81.41202,41.459179,69.65533447,6.5584054
4967,-81.751761,41.303559,239.1322937,0.63049388
4968,-81.689077,41.367161,226.7435761,20.17972755
4969,-81.642826,41.427109,268.8143921,3.12096596
4970,-81.961176,41.400206,203.1985931,1.44903958
4971,-81.454113,41.524408,85.1936264,2.57122517
4973,-81.873522,41.403209,81.57725525,0.52849531
4974,-81.405244,41.420424,123.4800873,3.9510572
4975,-81.539508,41.349932,327.6497498,9.19286633
4976,-81.608082,41.291761,64.49716949,7.37729359
4977,-81.76082,41.393344,322.5452881,22.26544762
4978,-81.477272,41.42266,219.0184784,4.72607803
4979,-81.74331,41.316333,189.864975,3.66544962
4980,-81.584507,41.357696,280.4919434,0.54026073
4981,-81.656613,41.451311,63.31030273,15.36209297
4982,-81.536921,41.560869,252.1621094,1.80804384
4983,-81.774048,41.286427,147.801178,3.50325727
4984,-81.861854,41.424868,189.2938232,2.64181685
4985,-81.696315,41.39527,355.3642883,2.06963158
4986,-81.974684,41.444501,325.2852478,0.11470331
4987,-81.390598,41.531419,243.1581116,2.73740506
4988,-81.700016,41.192286,53.27984238,5.46952629
4989,-81.824781,41.477979,354.8827515,1.31905484
4990,-81.403147,41.410611,315.1104736,6.23066092
4991,-81.539627,41.365746,129.375061,2.5129478
4992,-81.576248,41.296479,88.96712494,22.96101379
4993,-81.753188,41.439643,87.06815338,2.00027442
4994,-81.478541,41.378674,343.1685181,2.02992463
4995,-81.757099,41.323961,275.5628967,0.88937706
4996,-81.704904,41.298125,17.60067749,3.78693891
4997,-81.691463,41.462852,27.88971329,0.16720712
4998,-81.444744,41.580174,32.61666489,0.36249822
4999,-81.815516,41.332307,344.4232788,0.61296439
5000,-81.863706,41.409783,20.04769897,0.47442681
5001,-81.604783,41.436361,347.109314,6.67130566
5002,-81.884824,41.423796,289.3212891,0.84594512
5003,-81.444259,41.528374,312.5610352,1.33716381
5004,-81.813589,41.373361,105.2521286,1.6743685
5005,-81.833238,41.385282,252.6205902,1.13470519
5006,-81.431913,41.421819,170.5365906,7.22871017
5007,-81.515299,41.528561,59.53490448,1.73005188
5008,-81.695772,41.245261,65.3515625,8.55626583
5009,-81.856048,41.442723,104.8610611,1.19704735
5010,-81.417685,41.401466,128.6197815,3.72477865
5011,-81.55159,41.327905,23.90546417,3.53714561
5012,-81.597008,41.326421,50.19487,2.30524135
5013,-81.586271,41.401158,160.9161835,1.48951828
5014,-81.414391,41.440936,121.3569946,11.64034367
5015,-81.80162,41.310731,275.5617371,13.58040047
5016,-81.698315,41.266857,12.74631786,11.27752876
5017,-81.679737,41.489148,254.055191,1.83355904
5018,-81.956797,41.432078,160.1347656,0.2364659
5019,-81.450278,41.507138,242.8804474,0.83499473
5020,-81.855806,41.375452,261.9766235,0.71779615
5021,-81.822323,41.413344,240.7426605,0.51217389
5022,-81.451484,41.42034,61.65123749,3.47481132
5023,-81.50069,41.52957,203.5530396,1.72452557
5024,-81.686313,41.229791,89.93648529,13.02077484
5025,-81.76607,41.41532,257.7354736,1.59435225
5026,-81.520195,41.385443,356.5843506,4.38109922
5028,-81.576398,41.369872,276.7724609,7.85012627
5029,-81.614695,41.434261,23.57815552,1.05094731
5030,-81.414098,41.454661,339.6962891,5.04649401
5031,-81.750574,41.311664,269.4503174,4.21997643
5032,-81.68421,41.349605,130.5408783,0.89480489
5033,-81.641196,41.409967,302.4407959,3.67667198
5034,-81.974947,41.412415,300.3387756,4.13007545
5035,-81.399585,41.525216,132.714859,3.47847676
5037,-81.874163,41.38368,87.58076477,1.80988741
5038,-81.405659,41.427857,203.876648,2.79815769
5039,-81.525677,41.3708,336.5231934,1.61287475
5040,-81.626068,41.300278,34.58511353,6.25637293
5041,-81.79076,41.376525,229.5466766,2.55187893
5042,-81.493549,41.386018,321.4884033,11.87290192
5043,-81.747164,41.325208,189.4177551,4.18907404
5045,-81.632438,41.436701,251.8106995,2.73170567
5046,-81.527542,41.558182,246.3891602,12.65313816
5047,-81.794945,41.289875,38.93251801,2.06229019
5048,-81.861998,41.430116,42.74173355,1.26048565
5049,-81.705476,41.375634,293.3734131,2.15589786
5050,-81.926816,41.482811,28.92317963,1.84466684
5051,-81.399658,41.529248,263.8401489,5.7745471
5052,-81.679021,41.219449,301.6252441,34.34128189
5053,-81.81318,41.474484,123.691803,1.55018377
5054,-81.406694,41.414199,68.29377747,9.92664051
5055,-81.520301,41.34618,79.5553894,2.29404092
5056,-81.605638,41.280309,50.16133118,3.49089122
5057,-81.560314,41.58472,206.4587402,29.63581085
5058,-81.475185,41.38417,207.2075043,6.26416969
5059,-81.783225,41.331388,38.5632515,0.57272893
5060,-81.711098,41.295839,269.776825,1.86070013
5061,-81.678688,41.447127,211.0386353,3.99818683
5063,-81.80558,41.330853,51.56957626,3.09598827
5064,-81.845527,41.424204,146.7908325,5.45387983
5065,-81.594217,41.438234,244.2838135,0.46168044
5066,-81.889291,41.419944,338.4398804,1.36099219
5067,-81.445393,41.5545,75.11460876,1.86854005
5068,-81.859267,41.354653,359.4673462,1.66511798
5069,-81.826923,41.381863,274.2523804,1.06566572
5070,-81.432945,41.405419,203.4968567,6.01670551
5071,-81.52359,41.555209,359.177124,2.04889274
5072,-81.695939,41.231443,83.59779358,5.76047373
5073,-81.820189,41.44679,223.2138367,0.56724012
5074,-81.534671,41.404327,210.8275299,2.09727311
5075,-81.546667,41.337662,120.468544,5.86509085
5076,-81.613309,41.369013,271.8352051,4.04498672
5077,-81.551294,41.404694,85.66216278,1.79870832
5078,-81.422027,41.447627,89.66657257,1.63276339
5079,-81.820771,41.314216,155.7805786,2.95480347
5080,-81.685769,41.272433,76.46242523,4.99897528
5081,-81.689127,41.487705,252.108078,3.27780271
5082,-81.952486,41.428181,7.36468506,1.02253151
5083,-81.439399,41.522928,108.8808899,0.09068097
5084,-81.724524,41.201306,68.00790405,4.80826378
5085,-81.844895,41.40616,179.9972687,1.768363
5086,-81.456221,41.426844,131.2409058,1.71562898
5087,-81.385224,41.423546,280.9947205,5.09719801
5088,-81.592287,41.272251,51.37605667,5.2068119
5089,-81.764693,41.434416,149.8223877,1.42707074
5090,-81.476419,41.410321,262.7997742,1.35372794
5091,-81.753179,41.331748,210.6312408,8.7843647
5092,-81.580647,41.365901,300.3494873,5.16188431
5093,-81.610505,41.421393,84.43883514,0.6532073
5094,-81.4059,41.447057,47.66488647,0.77396852
5095,-81.756376,41.302591,235.1750641,2.1608603
5096,-81.696853,41.366305,334.781311,23.24003983
5097,-81.665107,41.421342,30.68096161,21.27326202
5098,-81.968619,41.430805,265.3078613,1.59262979
5099,-81.423181,41.534787,59.23031998,30.74574089
5100,-81.684209,41.194404,201.914032,2.83868432
5101,-81.844182,41.384127,201.6480103,1.30193377
5102,-81.388984,41.421825,280.8950806,0.71779615
5103,-81.516106,41.369901,307.7878418,2.37233281
5104,-81.622564,41.292161,18.42495728,0.52672809
5105,-81.718007,41.494042,47.15647888,0.68888682
5106,-81.486139,41.401741,29.33909607,32.09192657
5107,-81.794504,41.314899,300.8825073,1.73983681
5108,-81.711568,41.305536,349.7692261,2.49408865
5109,-81.643437,41.448201,124.3475189,10.80178165
5111,-81.793688,41.283319,116.5650482,1.99790037
5112,-81.846342,41.410106,288.4321289,0.56315964
5113,-81.692835,41.392966,209.1169586,1.52240944
5114,-81.460333,41.416709,41.80366898,0.57202959
5115,-81.397077,41.534809,209.20961,2.0492053
5117,-81.837304,41.473673,0.56926727,3.83789253
5118,-81.411845,41.42909,268.0637817,6.61119604
5119,-81.519769,41.355767,277.2207642,0.40730771
5120,-81.555352,41.336715,46.69460678,3.42828655
5121,-81.551184,41.567845,13.6843338,2.54268694
5122,-81.533884,41.411539,222.7521057,0.65311533
5123,-81.817132,41.283478,8.09546661,3.69138432
5124,-81.676525,41.256877,217.3342896,3.18519115
5125,-81.688424,41.43695,73.90948486,1.05407107
5127,-81.838421,41.332866,337.0478821,2.48405027
5128,-81.83576,41.403667,28.43343735,4.00918865
5129,-81.621515,41.446619,47.30823135,0.73926461
5130,-81.878779,41.398263,353.3090515,0.48832059
5131,-81.453102,41.541284,42.30993271,1.25855207
5132,-81.82572,41.374595,331.7120667,1.52845216
5133,-81.814625,41.380147,140.6429901,5.23760891
5134,-81.434577,41.42863,12.34324646,1.90379179
5135,-81.398445,41.548333,227.3741455,1.70536876
5137,-81.843772,41.454751,115.4606018,2.68861246
5138,-81.442079,41.400495,284.7305298,0.72408295
5139,-81.510961,41.359789,118.2807236,2.5606389
5140,-81.587723,41.326412,278.1715393,2.908108
5141,-81.565637,41.391374,160.2719116,1.88424075
5142,-81.543485,41.417196,251.0789032,7.44127417
5143,-81.816461,41.281264,59.13683319,4.27427101
5144,-81.708186,41.281144,60.03995514,6.77259636
5145,-81.711656,41.44218,198.3252869,4.99359035
5146,-81.92448,41.41172,11.31255341,0.51878721
5147,-81.431626,41.546446,153.8824005,1.10542536
5148,-81.852623,41.346637,41.33295441,0.76973403
5149,-81.826507,41.435862,251.7375488,2.95712614
5150,-81.444754,41.411401,36.10503769,2.36933684
5151,-81.506083,41.525274,149.0372315,1.34642434
5152,-81.688257,41.243771,70.14046478,2.90661073
5153,-81.81016,41.467352,20.67599487,2.62549353
5154,-81.550626,41.391481,170.2785034,5.07806206
5155,-81.550575,41.330702,325.0594482,1.00212383
5156,-81.570387,41.351069,101.354805,2.1597898
5157,-81.591247,41.422466,205.0965729,3.60767198
5158,-81.419601,41.453928,142.6759033,30.96169662
5159,-81.734609,41.308692,264.3346252,5.04241753
5160,-81.686236,41.374647,217.8747253,2.17055631
5161,-81.710751,41.490917,322.2358093,25.39723015
5162,-81.935323,41.403357,0,0.43816787
5163,-81.449408,41.517361,274.0960083,2.66967583
5164,-81.738498,41.20467,28.57260132,1.64690793
5165,-81.871718,41.39402,180.239975,1.60812223
5166,-81.413712,41.408029,112.3483353,19.03074646
5167,-81.544737,41.344001,279.0321045,6.50391912
5168,-81.559547,41.27801,157.8818665,2.37255192
5169,-81.751532,41.435712,116.9190521,0.56459999
5170,-81.470097,41.418436,225.0010986,6.49588156
5171,-81.725304,41.317168,264.8707886,3.83776808
5172,-81.562941,41.365916,259.4360657,2.17719507
5173,-81.65868,41.451517,93.84705353,7.38017321
5174,-81.548092,41.565809,210.7738342,3.23998499
5175,-81.779442,41.309483,179.5220947,0.6741609
5176,-81.710366,41.359724,125.2700195,3.4925313
5177,-81.633801,41.398059,180.4927063,30.56399918
5178,-81.965877,41.435564,66.16664124,0.32368511
5179,-81.416824,41.531811,11.08189392,21.77078819
5180,-81.706994,41.194606,3.8568449,2.55362439
5181,-81.853681,41.388906,199.8002319,8.61089993
5182,-81.395841,41.414518,308.6483765,5.69003057
5183,-81.535459,41.37368,326.1564026,0.77055442
5184,-81.559326,41.283833,306.6966553,1.61422789
5185,-81.732187,41.450083,121.5594177,0.97330087
5186,-81.486864,41.394152,108.5471039,5.16859388
5187,-81.757932,41.31632,291.6351624,1.23198617
5188,-81.686258,41.289893,191.4687653,2.10155964
5189,-81.66433,41.474463,135,0.50790727
5190,-81.442466,41.570598,334.6501465,0.34648758
5191,-81.805919,41.324983,287.5345764,9.6849699
5192,-81.863097,41.420866,40.18883514,0.94907427
5193,-81.582529,41.439256,45.51667404,3.35938764
5194,-81.884154,41.387684,215.5376892,0.09068097
5195,-81.433411,41.533425,147.6671906,7.82574654
5196,-81.830814,41.351222,24.64820862,1.31201649
5197,-81.814021,41.390733,6.2864151,1.58450103
5198,-81.439647,41.426992,53.10755157,1.74275839
5199,-81.518505,41.542007,88.60988617,0.45262176
5201,-81.847898,41.446301,86.55158997,18.22156143
5202,-81.404627,41.402533,40.48167801,0.41356203
5203,-81.49532,41.367279,232.9709168,8.71620941
5204,-81.595825,41.333953,39.80055618,0.32670626
5205,-81.55787,41.403425,332.4523926,0.73930538
5206,-81.402413,41.457611,60.11257935,4.32228661
5207,-81.810535,41.294031,245.6782532,2.59152269
5208,-81.701486,41.254013,192.4006043,2.0672524
5209,-81.679337,41.477448,76.82294464,0.3619453
5210,-81.938541,41.407405,319.9142456,2.19143653
5211,-81.453426,41.543269,309.2886353,1.20861244
5212,-81.841698,41.367438,252.0480804,0.62906116
5213,-81.834542,41.409362,273.1135864,0.34810537
5214,-81.468268,41.425002,215.336441,5.41320324
5215,-81.506507,41.545343,330.5989685,0.98071903
5216,-81.68371,41.226275,172.0143127,12.77294159
5217,-81.828734,41.457357,52.30666351,1.40355945
5218,-81.511452,41.373922,59.31466675,1.54212976
5219,-81.52611,41.341508,96.85071564,0.92330098
5220,-81.559342,41.351776,76.75191498,15.06481647
5221,-81.592926,41.405094,59.16798401,0.99307036
5222,-81.413811,41.459911,129.8536072,4.97056818
5223,-81.74115,41.312778,249.808609,7.15822172
5224,-81.683713,41.367873,268.3417358,8.61055183
5225,-81.633886,41.420724,190.4734345,3.30275774
5226,-81.95803,41.395899,85.67139435,3.12918067
5227,-81.465525,41.524085,123.3516846,1.34256327
5229,-81.875996,41.402649,117.3482361,0.61689395
5230,-81.402192,41.419023,196.3989868,15.90906525
5231,-81.536302,41.344822,60.86974716,1.63859344
5232,-81.600225,41.28778,302.7303162,3.24713635
5233,-81.763416,41.402766,45.62636948,3.8127346
5234,-81.492279,41.373942,159.4536133,4.48213816
5235,-81.749052,41.317877,231.3138733,16.31793404
5236,-81.589767,41.35681,132.2133179,0.48638663
5237,-81.652585,41.445485,279.4623413,1.07006824
5238,-81.54871,41.57873,298.1053772,1.43567383
5239,-81.768491,41.29206,90.50822449,1.02561486
5240,-81.876093,41.4227,102.153717,1.94510889
5241,-81.701932,41.397626,226.8852081,7.99318027
5242,-81.970851,41.44335,337.4527893,0.86142284
5243,-81.396435,41.529291,330.0672913,4.69181728
5244,-81.696783,41.198206,307.3510437,5.76473475
5245,-81.814951,41.475184,326.6895142,5.12835693
5246,-81.402021,41.404462,52.00215149,1.91018736
5247,-81.535659,41.363005,163.6709137,0.65490854
5248,-81.619539,41.281766,14.85662079,2.83358502
5249,-81.556325,41.590797,330.7183228,1.44763494
5250,-81.484813,41.384241,3.19549561,8.02821636
5251,-81.763709,41.327261,32.55104446,2.18810916
5252,-81.701184,41.291434,146.1618652,2.6760726
5253,-81.678077,41.460405,145.4780121,1.67818701
5255,-81.810408,41.335922,30.47674561,13.26554966
5256,-81.872214,41.410194,230.6054688,2.38906312
5257,-81.60874,41.44763,126.3275604,3.20130825
5258,-81.876587,41.428702,179.9981079,1.23925352
5259,-81.438029,41.53345,27.5798645,8.42036057
5260,-81.809093,41.371802,174.0435181,2.7425611
5261,-81.82479,41.379109,248.8584442,4.58701086
5262,-81.429913,41.411062,157.9805298,3.42652583
5263,-81.526393,41.539508,346.646759,2.03501797
5264,-81.699344,41.23833,348.823822,2.43693352
5265,-81.823362,41.442372,308.9435425,3.85687542
5266,-81.529212,41.399181,55.78620911,2.17068052
5268,-81.597632,41.361056,249.6448059,0.88485676
5269,-81.573576,41.383807,333.9881592,2.52645993
5270,-81.418417,41.434138,243.1331787,1.3708955
5271,-81.815316,41.301161,87.93334198,21.119133
5272,-81.693101,41.282085,55.03845596,8.3322258
5273,-81.688448,41.494421,256.5714111,9.50866127
5274,-81.95701,41.437524,203.4718018,0.89230281
5275,-81.446423,41.511354,35.53596115,1.34159291
5276,-81.726709,41.190896,17.3482151,1.43990457
5277,-81.82572,41.419843,35.40726852,2.76355386
5278,-81.455393,41.421087,102.0009766,1.62074316
5279,-81.507215,41.53464,263.668335,1.23190498
5280,-81.688635,41.235288,160.7791748,12.95711994
5281,-81.760562,41.412162,155.2374268,3.47463632
5282,-81.521411,41.37999,300.3856201,0.39884979
5284,-81.579817,41.370299,253.8391724,1.76013756
5285,-81.61434,41.421195,179.5877075,2.27996063
5286,-81.394155,41.437085,147.3622284,6.82943821
5287,-81.717826,41.295398,107.2702942,1.793244
5288,-81.688924,41.355814,298.0390015,1.6602627
5289,-81.641567,41.414101,102.0693893,0.94510478
5290,-81.96276,41.420721,62.7225647,2.30229235
5291,-81.417757,41.520355,45.98922729,6.50481606
5293,-81.875916,41.379268,252.5613251,1.9926616
5294,-81.393546,41.43261,163.4238892,16.31023598
5295,-81.514963,41.36595,214.2452698,1.25848055
5296,-81.627791,41.312132,115.9434052,7.01856613
5297,-81.791348,41.380088,18.43070984,1.53971744
5298,-81.493195,41.384262,212.1636658,8.5743494
5299,-81.78457,41.327789,192.9725494,1.52066469
5301,-81.640463,41.439379,225.8562622,2.79468989
5302,-81.512577,41.557452,315.8768311,0.65936422
5303,-81.795254,41.287031,142.407486,2.91576147
5304,-81.856943,41.430557,178.6238251,0.98091304
5305,-81.711506,41.376592,35.96680069,4.57920551
5306,-81.938369,41.488059,16.24901581,0.97558481
5307,-81.404441,41.532796,293.3907776,11.40392971
5309,-81.82243,41.48442,196.9423218,8.43677425
5310,-81.394768,41.409269,199.3014069,11.37395954
5311,-81.526608,41.346164,214.6798248,2.94814086
5312,-81.593801,41.279814,174.0255127,16.27224159
5313,-81.550348,41.581859,212.037384,3.55449796
5314,-81.538774,41.416501,161.1744385,3.20426726
5315,-81.757988,41.330074,193.1011353,2.79444337
5316,-81.707459,41.296533,157.4438324,2.89525414
5317,-81.67725,41.446458,252.7670746,1.95082986
5319,-81.81907,41.339764,145.5288239,3.05922222
5320,-81.853445,41.431868,333.8823853,1.45176148
5321,-81.625443,41.440988,314.3272705,1.8617481
